ticker,name,sector,exchange,industry
NASDAQ:PLRX,PLRX,Health Technology,NASDAQ,Biotechnology
NYSE:GES,GES,Consumer Non-Durables,NYSE,Apparel/Footwear
NYSE:MCS,MCS,Consumer Services,NYSE,Movies/Entertainment
NYSE:FOA,FOA,Finance,NYSE,Finance/Rental/Leasing
NYSE:PSQH,PSQH,Retail Trade,NYSE,Department Stores
NASDAQ:AMAL,AMAL,Finance,NASDAQ,Regional Banks
NASDAQ:XTIA,XTIA,Technology Services,NASDAQ,Information Technology Services
NASDAQ:SKIN,SKIN,Health Technology,NASDAQ,Medical Specialties
NASDAQ:FCBC,FCBC,Finance,NASDAQ,Regional Banks
NASDAQ:CRE,CRE,Commercial Services,NASDAQ,Commercial Printing/Forms
NASDAQ:INBX,INBX,Health Technology,NASDAQ,Biotechnology
NASDAQ:ABUS,ABUS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:AISP,AISP,Technology Services,NASDAQ,Packaged Software
NASDAQ:SLS,SLS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:CNDT,CNDT,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:HURA,HURA,Health Technology,NASDAQ,Biotechnology
NYSE:EGY,EGY,Energy Minerals,NYSE,Integrated Oil
NYSE:MED,MED,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:TFSL,TFSL,Finance,NASDAQ,Savings Banks
NYSE:EB,EB,Technology Services,NYSE,Packaged Software
NASDAQ:HIND,HIND,Health Technology,NASDAQ,Medical Specialties
NASDAQ:TYRA,TYRA,Health Technology,NASDAQ,Biotechnology
NASDAQ:NVNI,NVNI,Technology Services,NASDAQ,Packaged Software
NASDAQ:CRMT,CRMT,Retail Trade,NASDAQ,Specialty Stores
NYSE:TWI,TWI,Producer Manufacturing,NYSE,Auto Parts: OEM
NASDAQ:FFIC,FFIC,Finance,NASDAQ,Regional Banks
NASDAQ:CMCO,CMCO,Producer Manufacturing,NASDAQ,Trucks/Construction/Farm Machinery
NASDAQ:HTBK,HTBK,Finance,NASDAQ,Regional Banks
NYSE:NMM,NMM,Transportation,NYSE,Marine Shipping
NYSE:NGS,NGS,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:CMBT,CMBT,Transportation,NYSE,Marine Shipping
NASDAQ:ECX,ECX,Technology Services,NASDAQ,Packaged Software
NASDAQ:ANGO,ANGO,Health Technology,NASDAQ,Medical Specialties
NASDAQ:GHRS,GHRS,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:CVEO,CVEO,Consumer Services,NYSE,Hotels/Resorts/Cruise lines
NASDAQ:EVCM,EVCM,Technology Services,NASDAQ,Packaged Software
AMEX:INFU,INFU,Commercial Services,AMEX,Miscellaneous Commercial Services
NYSE:BNED,BNED,Retail Trade,NYSE,Specialty Stores
NASDAQ:OSBC,OSBC,Finance,NASDAQ,Major Banks
NASDAQ:VTYX,VTYX,Health Technology,NASDAQ,Biotechnology
NYSE:MYE,MYE,Producer Manufacturing,NYSE,Miscellaneous Manufacturing
NYSE:SLQT,SLQT,Finance,NYSE,Multi-Line Insurance
NASDAQ:ZBIO,ZBIO,Health Technology,NASDAQ,Biotechnology
NASDAQ:PPCB,PPCB,Health Technology,NASDAQ,Biotechnology
NYSE:CION,CION,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:CCSI,CCSI,Technology Services,NASDAQ,Packaged Software
NASDAQ:DOMH,DOMH,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:FGNX,FGNX,Finance,NASDAQ,Property/Casualty Insurance
NASDAQ:IQST,IQST,Communications,NASDAQ,Specialty Telecommunications
NASDAQ:ORKA,ORKA,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:DHAI,DHAI,Health Technology,NASDAQ,Medical Specialties
NASDAQ:AUGO,AUGO,Non-Energy Minerals,NASDAQ,Precious Metals
NYSE:SMBK,SMBK,Finance,NYSE,Regional Banks
NASDAQ:NEWT,NEWT,Finance,NASDAQ,Finance/Rental/Leasing
NYSE:QUAD,QUAD,Commercial Services,NYSE,Commercial Printing/Forms
NYSE:EHAB,EHAB,Health Services,NYSE,Medical/Nursing Services
NYSE:PKE,PKE,Electronic Technology,NYSE,Aerospace & Defense
NASDAQ:CYN,CYN,Technology Services,NASDAQ,Packaged Software
NASDAQ:CLRB,CLRB,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:ASMB,ASMB,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NRXP,NRXP,Health Technology,NASDAQ,Pharmaceuticals: Major
AMEX:SEB,SEB,Process Industries,AMEX,Agricultural Commodities/Milling
NASDAQ:RAIL,RAIL,Producer Manufacturing,NASDAQ,Trucks/Construction/Farm Machinery
NASDAQ:AMTX,AMTX,Process Industries,NASDAQ,Chemicals: Specialty
NYSE:UZE,UZE,Communications,NYSE,Wireless Telecommunications
NASDAQ:CCBG,CCBG,Finance,NASDAQ,Regional Banks
NASDAQ:IVF,IVF,Health Services,NASDAQ,Medical/Nursing Services
NYSE:GCO,GCO,Retail Trade,NYSE,Apparel/Footwear Retail
NASDAQ:ACNT,ACNT,Non-Energy Minerals,NASDAQ,Steel
NASDAQ:ITRN,ITRN,Communications,NASDAQ,Specialty Telecommunications
NYSE:ODV,ODV,Non-Energy Minerals,NYSE,Precious Metals
NASDAQ:MRVI,MRVI,Health Technology,NASDAQ,Biotechnology
AMEX:URG,URG,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:ECDA,ECDA,Producer Manufacturing,NASDAQ,Auto Parts: OEM
NASDAQ:CCAP,CCAP,Finance,NASDAQ,Investment Managers
NASDAQ:SLRC,SLRC,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:FULC,FULC,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:PLCE,PLCE,Retail Trade,NASDAQ,Apparel/Footwear Retail
NASDAQ:REKR,REKR,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:MCFT,MCFT,Consumer Durables,NASDAQ,Recreational Products
AMEX:SENS,SENS,Electronic Technology,AMEX,Electronic Components
NASDAQ:SMBC,SMBC,Finance,NASDAQ,Savings Banks
AMEX:HYLN,HYLN,Producer Manufacturing,AMEX,Auto Parts: OEM
NYSE:RSKD,RSKD,Technology Services,NYSE,Packaged Software
NASDAQ:NESR,NESR,Industrial Services,NASDAQ,Oilfield Services/Equipment
NYSE:PACK,PACK,Process Industries,NYSE,Containers/Packaging
NYSE:GETY,GETY,Technology Services,NYSE,Internet Software/Services
NASDAQ:THFF,THFF,Finance,NASDAQ,Major Banks
NASDAQ:VYNE,VYNE,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NWPX,NWPX,Non-Energy Minerals,NASDAQ,Construction Materials
NASDAQ:SPWH,SPWH,Retail Trade,NASDAQ,Specialty Stores
NASDAQ:CCCX,CCCX,Finance,NASDAQ,Financial Conglomerates
NASDAQ:VVOS,VVOS,Health Technology,NASDAQ,Medical Specialties
NASDAQ:KPRX,KPRX,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:NRGV,NRGV,Producer Manufacturing,NYSE,Electrical Products
NASDAQ:VEEA,VEEA,Technology Services,NASDAQ,Packaged Software
NASDAQ:QSEA,QSEA,Finance,NASDAQ,Financial Conglomerates
NASDAQ:UNTY,UNTY,Finance,NASDAQ,Regional Banks
NASDAQ:GEOS,GEOS,Industrial Services,NASDAQ,Oilfield Services/Equipment
NYSE:TBI,TBI,Commercial Services,NYSE,Personnel Services
NYSE:OIS,OIS,Industrial Services,NYSE,Oilfield Services/Equipment
NYSE:ECO,ECO,Transportation,NYSE,Marine Shipping
NASDAQ:CRVO,CRVO,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:USNA,USNA,Health Technology,NYSE,Pharmaceuticals: Other
NYSE:CTOS,CTOS,Finance,NYSE,Finance/Rental/Leasing
AMEX:CATX,CATX,Health Technology,AMEX,Medical Specialties
NASDAQ:WASH,WASH,Finance,NASDAQ,Regional Banks
NASDAQ:YHC,YHC,Commercial Services,NASDAQ,Advertising/Marketing Services
AMEX:USBC,USBC,Electronic Technology,AMEX,Electronic Equipment/Instruments
AMEX:CMCL,CMCL,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:ACIC,ACIC,Finance,NASDAQ,Property/Casualty Insurance
NASDAQ:PRPH,PRPH,Health Technology,NASDAQ,Pharmaceuticals: Other
NASDAQ:TBRG,TBRG,Health Services,NASDAQ,Managed Health Care
NYSE:ZGN,ZGN,Consumer Non-Durables,NYSE,Apparel/Footwear
NYSE:BBDC,BBDC,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NYSE:FFWM,FFWM,Finance,NYSE,Regional Banks
NASDAQ:HBNC,HBNC,Finance,NASDAQ,Regional Banks
NASDAQ:BCAX,BCAX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:JAKK,JAKK,Consumer Durables,NASDAQ,Recreational Products
NYSE:FPH,FPH,Finance,NYSE,Real Estate Development
NASDAQ:ELDN,ELDN,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:CQP,CQP,Utilities,NYSE,Gas Distributors
NYSE:TIXT,TIXT,Technology Services,NYSE,Information Technology Services
NYSE:SBSI,SBSI,Finance,NYSE,Regional Banks
NYSE:MNR,MNR,Energy Minerals,NYSE,Integrated Oil
NASDAQ:ATLC,ATLC,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:NVEC,NVEC,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:ARKO,ARKO,Retail Trade,NASDAQ,Food Retail
NASDAQ:JEM,JEM,Distribution Services,NASDAQ,Wholesale Distributors
NASDAQ:ATLX,ATLX,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NASDAQ:PKOH,PKOH,Producer Manufacturing,NASDAQ,Metal Fabrication
NYSE:IHS,IHS,Industrial Services,NYSE,Engineering & Construction
NYSE:ORN,ORN,Industrial Services,NYSE,Engineering & Construction
NASDAQ:RBCAA,RBCAA,Finance,NASDAQ,Regional Banks
NASDAQ:IGIC,IGIC,Finance,NASDAQ,Financial Conglomerates
NYSE:BWSN,BWSN,Electronic Technology,NYSE,Electronic Equipment/Instruments
NASDAQ:CVRX,CVRX,Health Technology,NASDAQ,Medical Specialties
NASDAQ:BRY,BRY,Energy Minerals,NASDAQ,Oil & Gas Production
NASDAQ:WEST,WEST,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:TCMD,TCMD,Health Technology,NASDAQ,Medical Specialties
NASDAQ:ACHV,ACHV,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:UZF,UZF,Communications,NYSE,Wireless Telecommunications
NASDAQ:SIDU,SIDU,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:CCRN,CCRN,Commercial Services,NASDAQ,Personnel Services
NASDAQ:BAND,BAND,Technology Services,NASDAQ,Packaged Software
NASDAQ:RAYA,RAYA,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:MDXG,MDXG,Health Technology,NASDAQ,Medical Specialties
AMEX:VGZ,VGZ,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:RNXT,RNXT,Health Technology,NASDAQ,Pharmaceuticals: Major
AMEX:ELMD,ELMD,Health Technology,AMEX,Medical Specialties
NASDAQ:CHRS,CHRS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:JBIO,JBIO,Health Technology,NASDAQ,Biotechnology
NASDAQ:AUID,AUID,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:COEP,COEP,Health Technology,NASDAQ,Biotechnology
NASDAQ:HYMC,HYMC,Non-Energy Minerals,NASDAQ,Precious Metals
NYSE:UZD,UZD,Communications,NYSE,Wireless Telecommunications
NASDAQ:BHFAM,BHFAM,Finance,NASDAQ,Life/Health Insurance
NASDAQ:NUKK,NUKK,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:ARQ,ARQ,Process Industries,NASDAQ,Chemicals: Major Diversified
NASDAQ:DSGR,DSGR,Distribution Services,NASDAQ,Wholesale Distributors
NYSE:AHL,AHL,Finance,NYSE,Multi-Line Insurance
NASDAQ:MSBI,MSBI,Finance,NASDAQ,Regional Banks
NYSE:HY,HY,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:QTRX,QTRX,Health Technology,NASDAQ,Medical Specialties
AMEX:SIF,SIF,Electronic Technology,AMEX,Aerospace & Defense
NASDAQ:MIST,MIST,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NYXH,NYXH,Health Technology,NASDAQ,Medical Specialties
NASDAQ:MIND,MIND,Industrial Services,NASDAQ,Oilfield Services/Equipment
NASDAQ:MAPS,MAPS,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:GSIT,GSIT,Electronic Technology,NASDAQ,Semiconductors
AMEX:USAS,USAS,Non-Energy Minerals,AMEX,Other Metals/Minerals
NYSE:CAPL,CAPL,Distribution Services,NYSE,Wholesale Distributors
NASDAQ:INTS,INTS,Health Technology,NASDAQ,Biotechnology
NASDAQ:ATRA,ATRA,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:ONIT,ONIT,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:AFYA,AFYA,Consumer Services,NASDAQ,Other Consumer Services
NASDAQ:NPCE,NPCE,Health Technology,NASDAQ,Medical Specialties
NASDAQ:PBPB,PBPB,Consumer Services,NASDAQ,Restaurants
NASDAQ:SAVA,SAVA,Health Technology,NASDAQ,Biotechnology
NASDAQ:STRO,STRO,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:SSP,SSP,Consumer Services,NASDAQ,Broadcasting
NASDAQ:BVS,BVS,Health Technology,NASDAQ,Medical Specialties
NYSE:EBF,EBF,Commercial Services,NYSE,Commercial Printing/Forms
NASDAQ:INV,INV,Miscellaneous,NASDAQ,Miscellaneous
NYSE:AEFC,AEFC,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:BOOM,BOOM,Industrial Services,NASDAQ,Oilfield Services/Equipment
NASDAQ:IBEX,IBEX,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:CRNT,CRNT,Electronic Technology,NASDAQ,Telecommunications Equipment
NYSE:GNTY,GNTY,Finance,NYSE,Regional Banks
NASDAQ:BHFAP,BHFAP,Finance,NASDAQ,Life/Health Insurance
NASDAQ:MTRX,MTRX,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:LITM,LITM,Process Industries,NASDAQ,Chemicals: Agricultural
NASDAQ:RAPP,RAPP,Health Technology,NASDAQ,Biotechnology
NASDAQ:RBBN,RBBN,Technology Services,NASDAQ,Packaged Software
NYSE:AIZN,AIZN,Finance,NYSE,Property/Casualty Insurance
NASDAQ:BMRC,BMRC,Finance,NASDAQ,Regional Banks
NASDAQ:INMB,INMB,Health Technology,NASDAQ,Biotechnology
NASDAQ:LNZA,LNZA,Industrial Services,NASDAQ,Engineering & Construction
NYSE:ADCT,ADCT,Health Technology,NYSE,Pharmaceuticals: Major
NYSE:TRC,TRC,Finance,NYSE,Real Estate Development
NASDAQ:OPK,OPK,Health Services,NASDAQ,Medical/Nursing Services
NYSE:TPVG,TPVG,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NASDAQ:HONE,HONE,Finance,NASDAQ,Regional Banks
NASDAQ:VMD,VMD,Health Services,NASDAQ,Hospital/Nursing Management
NASDAQ:CDZI,CDZI,Finance,NASDAQ,Real Estate Development
NASDAQ:LWLG,LWLG,Process Industries,NASDAQ,Chemicals: Specialty
NASDAQ:TITN,TITN,Distribution Services,NASDAQ,Wholesale Distributors
NASDAQ:XOMA,XOMA,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:SB,SB,Transportation,NYSE,Marine Shipping
NYSE:ZVIA,ZVIA,Consumer Non-Durables,NYSE,Beverages: Non-Alcoholic
AMEX:CTGO,CTGO,Non-Energy Minerals,AMEX,Precious Metals
NYSE:PDS,PDS,Industrial Services,NYSE,Contract Drilling
NASDAQ:DERM,DERM,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:LUNG,LUNG,Health Technology,NASDAQ,Medical Specialties
NASDAQ:ADV,ADV,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:RCMT,RCMT,Commercial Services,NASDAQ,Personnel Services
NASDAQ:AVTX,AVTX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:TCBX,TCBX,Finance,NASDAQ,Savings Banks
NASDAQ:TMUSI,TMUSI,Communications,NASDAQ,Wireless Telecommunications
AMEX:CVM,CVM,Health Technology,AMEX,Biotechnology
NASDAQ:IMUX,IMUX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:LZMH,LZMH,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:AVIR,AVIR,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:SKLZ,SKLZ,Technology Services,NYSE,Data Processing Services
NASDAQ:BMR,BMR,Technology Services,NASDAQ,Packaged Software
NASDAQ:ZUMZ,ZUMZ,Retail Trade,NASDAQ,Apparel/Footwear Retail
NASDAQ:CENT,CENT,Consumer Non-Durables,NASDAQ,Consumer Sundries
NYSE:ACCO,ACCO,Producer Manufacturing,NYSE,Office Equipment/Supplies
NYSE:GWH,GWH,Producer Manufacturing,NYSE,Electrical Products
NASDAQ:MGRT,MGRT,Technology Services,NASDAQ,Information Technology Services
NASDAQ:DGNX,DGNX,Technology Services,NASDAQ,Packaged Software
NASDAQ:BNZI,BNZI,Technology Services,NASDAQ,Packaged Software
NYSE:HVT,HVT,Retail Trade,NYSE,Specialty Stores
NASDAQ:CZNC,CZNC,Finance,NASDAQ,Regional Banks
AMEX:OSTX,OSTX,Health Technology,AMEX,Biotechnology
NASDAQ:WEYS,WEYS,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:OFAL,OFAL,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:NRC,NRC,Health Services,NASDAQ,Services to the Health Industry
AMEX:SOAR,SOAR,Transportation,AMEX,Airlines
NASDAQ:OCGN,OCGN,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:EAF,EAF,Producer Manufacturing,NYSE,Electrical Products
NASDAQ:MFI,MFI,Technology Services,NASDAQ,Packaged Software
NASDAQ:DENN,DENN,Consumer Services,NASDAQ,Restaurants
NASDAQ:CEPT,CEPT,Finance,NASDAQ,Financial Conglomerates
NASDAQ:SGBX,SGBX,Producer Manufacturing,NASDAQ,Metal Fabrication
NASDAQ:HAIN,HAIN,Consumer Non-Durables,NASDAQ,Food: Major Diversified
NASDAQ:RXT,RXT,Technology Services,NASDAQ,Data Processing Services
NASDAQ:RILYT,RILYT,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:LCCC,LCCC,Finance,NASDAQ,Financial Conglomerates
NASDAQ:LAB,LAB,Health Technology,NASDAQ,Medical Specialties
NASDAQ:ASTI,ASTI,Electronic Technology,NASDAQ,Semiconductors
AMEX:PLX,PLX,Health Technology,AMEX,Pharmaceuticals: Major
NASDAQ:MXCT,MXCT,Health Technology,NASDAQ,Biotechnology
NASDAQ:MAZE,MAZE,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:SKYE,SKYE,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:BETR,BETR,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:KRNY,KRNY,Finance,NASDAQ,Savings Banks
AMEX:DVS,DVS,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:NEOV,NEOV,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:HUHU,HUHU,Technology Services,NASDAQ,Information Technology Services
NASDAQ:RMSG,RMSG,Technology Services,NASDAQ,Packaged Software
NASDAQ:GBIO,GBIO,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:OZKAP,OZKAP,Finance,NASDAQ,Regional Banks
NASDAQ:ALRS,ALRS,Finance,NASDAQ,Major Banks
NASDAQ:EWCZ,EWCZ,Consumer Services,NASDAQ,Other Consumer Services
NASDAQ:BFST,BFST,Finance,NASDAQ,Regional Banks
AMEX:MPTI,MPTI,Electronic Technology,AMEX,Electronic Production Equipment
NASDAQ:HBCP,HBCP,Finance,NASDAQ,Regional Banks
NYSE:SRI,SRI,Producer Manufacturing,NYSE,Auto Parts: OEM
NASDAQ:USAU,USAU,Non-Energy Minerals,NASDAQ,Precious Metals
NASDAQ:BFIN,BFIN,Finance,NASDAQ,Regional Banks
NASDAQ:VWAV,VWAV,Finance,NASDAQ,Financial Conglomerates
NASDAQ:WIMI,WIMI,Technology Services,NASDAQ,Packaged Software
AMEX:GTE,GTE,Energy Minerals,AMEX,Integrated Oil
NYSE:AII,AII,Finance,NYSE,Property/Casualty Insurance
NASDAQ:SEAT,SEAT,Consumer Services,NASDAQ,Movies/Entertainment
NASDAQ:DARE,DARE,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NMRA,NMRA,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:NERV,NERV,Health Technology,NASDAQ,Pharmaceuticals: Major
AMEX:ESP,ESP,Electronic Technology,AMEX,Electronic Components
NASDAQ:LOVE,LOVE,Consumer Durables,NASDAQ,Home Furnishings
NASDAQ:IZEA,IZEA,Commercial Services,NASDAQ,Advertising/Marketing Services
NYSE:OTF,OTF,Finance,NYSE,Investment Managers
NASDAQ:KSCP,KSCP,Producer Manufacturing,NASDAQ,Industrial Machinery
NASDAQ:MBAV,MBAV,Finance,NASDAQ,Financial Conglomerates
NASDAQ:LNSR,LNSR,Health Technology,NASDAQ,Medical Specialties
NASDAQ:OGI,OGI,Process Industries,NASDAQ,Agricultural Commodities/Milling
NASDAQ:BUSEP,BUSEP,Finance,NASDAQ,Regional Banks
NASDAQ:BHST,BHST,Process Industries,NASDAQ,Agricultural Commodities/Milling
NASDAQ:MASS,MASS,Health Technology,NASDAQ,Medical Specialties
NASDAQ:KYTX,KYTX,Health Technology,NASDAQ,Biotechnology
NYSE:SPH,SPH,Distribution Services,NYSE,Wholesale Distributors
NYSE:SI,SI,Health Technology,NYSE,Medical Specialties
NASDAQ:DTST,DTST,Technology Services,NASDAQ,Information Technology Services
NASDAQ:CAC,CAC,Finance,NASDAQ,Major Banks
NASDAQ:CXDO,CXDO,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:AVNW,AVNW,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:LFVN,LFVN,Health Technology,NASDAQ,Pharmaceuticals: Other
NYSE:TBB,TBB,Communications,NYSE,Wireless Telecommunications
NASDAQ:EPSN,EPSN,Energy Minerals,NASDAQ,Integrated Oil
NASDAQ:HBT,HBT,Finance,NASDAQ,Regional Banks
NASDAQ:IVVD,IVVD,Health Technology,NASDAQ,Biotechnology
NYSE:LXFR,LXFR,Non-Energy Minerals,NYSE,Other Metals/Minerals
NYSE:OPY,OPY,Finance,NYSE,Investment Banks/Brokers
NASDAQ:PGC,PGC,Finance,NASDAQ,Regional Banks
NASDAQ:BDMD,BDMD,Health Technology,NASDAQ,Medical Specialties
NASDAQ:BNRG,BNRG,Industrial Services,NASDAQ,Engineering & Construction
NASDAQ:BEEM,BEEM,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:SNWV,SNWV,Health Technology,NASDAQ,Medical Specialties
NASDAQ:PYXS,PYXS,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:SURG,SURG,Technology Services,NASDAQ,Packaged Software
NASDAQ:TMUSL,TMUSL,Communications,NASDAQ,Wireless Telecommunications
NASDAQ:AUDC,AUDC,Electronic Technology,NASDAQ,Telecommunications Equipment
NASDAQ:GLRE,GLRE,Finance,NASDAQ,Property/Casualty Insurance
NASDAQ:PPIH,PPIH,Producer Manufacturing,NASDAQ,Industrial Machinery
AMEX:MTA,MTA,Finance,AMEX,Financial Conglomerates
NASDAQ:ABVC,ABVC,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:FLD,FLD,Technology Services,NASDAQ,Packaged Software
AMEX:OPTT,OPTT,Producer Manufacturing,AMEX,Electrical Products
AMEX:BURU,BURU,Electronic Technology,AMEX,Electronic Components
NYSE:LVWR,LVWR,Consumer Durables,NYSE,Recreational Products
NASDAQ:MB,MB,Consumer Services,NASDAQ,Restaurants
NASDAQ:PMTS,PMTS,Finance,NASDAQ,Finance/Rental/Leasing
NASDAQ:CBNK,CBNK,Finance,NASDAQ,Major Banks
NASDAQ:SOPA,SOPA,Technology Services,NASDAQ,Packaged Software
NASDAQ:MERC,MERC,Process Industries,NASDAQ,Pulp & Paper
NASDAQ:ATOM,ATOM,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:KKRT,KKRT,Finance,NYSE,Investment Managers
NASDAQ:SSSS,SSSS,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NASDAQ:RICK,RICK,Consumer Services,NASDAQ,Restaurants
NASDAQ:SLE,SLE,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:FCNCO,FCNCO,Finance,NASDAQ,Regional Banks
NYSE:RM,RM,Finance,NYSE,Finance/Rental/Leasing
NASDAQ:ZURA,ZURA,Health Technology,NASDAQ,Biotechnology
NASDAQ:LMFA,LMFA,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:NFBK,NFBK,Finance,NASDAQ,Savings Banks
NASDAQ:LIVE,LIVE,Consumer Durables,NASDAQ,Home Furnishings
NASDAQ:NCMI,NCMI,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:JRVR,JRVR,Finance,NASDAQ,Multi-Line Insurance
AMEX:PLG,PLG,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:BIOX,BIOX,Process Industries,NASDAQ,Chemicals: Agricultural
NYSE:FRGE,FRGE,Technology Services,NYSE,Data Processing Services
AMEX:STXS,STXS,Health Technology,AMEX,Medical Specialties
NYSE:FC,FC,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:TLSA,TLSA,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:FNWB,FNWB,Finance,NASDAQ,Savings Banks
NASDAQ:LHAI,LHAI,Technology Services,NASDAQ,Packaged Software
AMEX:WWR,WWR,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:NXTT,NXTT,Technology Services,NASDAQ,Packaged Software
NYSE:HGTY,HGTY,Finance,NYSE,Property/Casualty Insurance
NASDAQ:MRCC,MRCC,Miscellaneous,NASDAQ,Investment Trusts/Mutual Funds
NYSE:DOUG,DOUG,Finance,NYSE,Real Estate Development
NASDAQ:RCKY,RCKY,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:LAKE,LAKE,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NASDAQ:ARAI,ARAI,Technology Services,NASDAQ,Packaged Software
NASDAQ:ARBE,ARBE,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:YMAT,YMAT,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:CARE,CARE,Finance,NASDAQ,Regional Banks
NASDAQ:CDLX,CDLX,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:CYCU,CYCU,Technology Services,NASDAQ,Information Technology Services
NASDAQ:GBFH,GBFH,Finance,NASDAQ,Regional Banks
NASDAQ:KIDS,KIDS,Health Technology,NASDAQ,Medical Specialties
NYSE:MEI,MEI,Electronic Technology,NYSE,Electronic Components
NASDAQ:AGH,AGH,Consumer Services,NASDAQ,Movies/Entertainment
NASDAQ:ASNS,ASNS,Electronic Technology,NASDAQ,Computer Communications
NASDAQ:LOCO,LOCO,Consumer Services,NASDAQ,Restaurants
